gender,accum_visits,accum_days,accum_subs,accum_pages,accum_onsite,accum_entered,accum_completed,completed_holiday,visit_cycle,purchase_cycle,purchase_freq,pages_per_visit,onsite_per_visit,churn
F,32,369,13,171,285,29,23,9,11.53,16.04,1.39,5.34,8.91,1
F,63,784,26,284,430,46,32,11,12.44,24.5,1.97,4.51,6.83,1
M,45,1099,37,218,453,31,21,15,24.42,52.33,2.14,4.84,10.07,1
M,14,375,13,59,103,9,6,3,26.79,62.5,2.33,4.21,7.36,1
M,9,25,1,50,107,8,8,0,2.78,3.12,1.12,5.56,11.89,1
F,12,48,2,79,137,12,12,1,4,4,1,6.58,11.42,0
F,61,656,22,279,384,47,38,12,10.75,17.26,1.61,4.57,6.3,1
F,57,725,24,292,424,49,34,13,12.72,21.32,1.68,5.12,7.44,0
F,7,28,1,52,76,7,6,1,4,4.67,1.17,7.43,10.86,0
M,45,792,27,217,355,35,28,13,17.6,28.29,1.61,4.82,7.89,1
F,55,812,27,267,402,41,27,11,14.76,30.07,2.04,4.85,7.31,1
F,14,207,7,75,164,11,9,2,14.79,23,1.56,5.36,11.71,1
F,18,239,8,106,121,12,10,5,13.28,23.9,1.8,5.89,6.72,0
F,8,11,1,62,98,7,6,1,1.38,1.83,1.33,7.75,12.25,0
M,28,755,25,145,219,19,13,8,26.96,58.08,2.15,5.18,7.82,1
F,46,802,27,232,389,37,28,11,17.43,28.64,1.64,5.04,8.46,1
F,24,432,15,113,145,16,12,5,18,36,2,4.71,6.04,0
F,36,622,21,195,330,23,19,9,17.28,32.74,1.89,5.42,9.17,1
F,23,231,8,132,169,19,16,5,10.04,14.44,1.44,5.74,7.35,0
M,29,606,20,128,217,20,12,7,20.9,50.5,2.42,4.41,7.48,1
F,84,1065,36,430,620,68,44,19,12.68,24.2,1.91,5.12,7.38,1
F,106,1289,43,500,769,85,62,21,12.16,20.79,1.71,4.72,7.25,1
F,20,415,14,94,125,17,9,2,20.75,46.11,2.22,4.7,6.25,1
M,32,685,23,139,190,20,12,8,21.41,57.08,2.67,4.34,5.94,1
F,17,66,3,104,227,17,15,3,3.88,4.4,1.13,6.12,13.35,0
F,44,701,24,236,315,36,29,11,15.93,24.17,1.52,5.36,7.16,1
F,89,1035,35,451,688,69,47,22,11.63,22.02,1.89,5.07,7.73,1
F,19,287,10,109,150,14,10,2,15.11,28.7,1.9,5.74,7.89,1
F,16,175,6,102,178,12,11,3,10.94,15.91,1.45,6.38,11.12,1
F,117,965,32,552,1004,93,65,22,8.25,14.85,1.8,4.72,8.58,0
F,104,1061,35,525,859,84,52,25,10.2,20.4,2,5.05,8.26,0
F,66,1010,34,330,533,56,39,14,15.3,25.9,1.69,5,8.08,1
F,45,705,24,251,583,40,30,13,15.67,23.5,1.5,5.58,12.96,1
M,42,809,27,189,304,30,18,13,19.26,44.94,2.33,4.5,7.24,1
F,16,249,9,107,207,14,11,3,15.56,22.64,1.45,6.69,12.94,0
F,58,790,26,309,586,48,31,16,13.62,25.48,1.87,5.33,10.1,1
F,120,1092,36,583,1215,91,65,27,9.1,16.8,1.85,4.86,10.12,0
F,12,153,6,70,148,10,8,2,12.75,19.12,1.5,5.83,12.33,1
F,38,397,14,198,318,30,24,9,10.45,16.54,1.58,5.21,8.37,1
F,49,648,22,250,525,33,27,14,13.22,24,1.81,5.1,10.71,0
F,27,529,18,150,330,24,21,7,19.59,25.19,1.29,5.56,12.22,1
F,43,548,19,231,469,34,27,13,12.74,20.3,1.59,5.37,10.91,1
F,20,193,7,109,179,16,13,4,9.65,14.85,1.54,5.45,8.95,0
F,21,231,8,132,191,19,15,4,11,15.4,1.4,6.29,9.1,1
M,23,505,17,104,180,16,11,5,21.96,45.91,2.09,4.52,7.83,1
M,20,414,14,112,149,17,11,5,20.7,37.64,1.82,5.6,7.45,0
F,21,225,8,138,229,19,13,2,10.71,17.31,1.62,6.57,10.9,1
F,28,391,13,148,327,23,18,8,13.96,21.72,1.56,5.29,11.68,0
F,20,359,12,101,192,16,9,4,17.95,39.89,2.22,5.05,9.6,1
M,15,329,11,72,138,13,10,2,21.93,32.9,1.5,4.8,9.2,1
F,48,559,19,239,527,40,26,10,11.65,21.5,1.85,4.98,10.98,0
F,10,53,2,56,90,9,7,2,5.3,7.57,1.43,5.6,9,1
M,29,795,27,155,321,25,17,12,27.41,46.76,1.71,5.34,11.07,1
F,55,713,24,254,338,44,29,14,12.96,24.59,1.9,4.62,6.15,1
F,11,174,6,75,114,11,9,3,15.82,19.33,1.22,6.82,10.36,0
F,23,249,9,115,152,19,12,5,10.83,20.75,1.92,5,6.61,0
F,59,777,26,316,715,50,39,15,13.17,19.92,1.51,5.36,12.12,0
F,43,549,19,212,397,30,21,8,12.77,26.14,2.05,4.93,9.23,1
F,14,238,8,74,127,13,12,3,17,19.83,1.17,5.29,9.07,1
F,18,258,9,90,135,14,9,1,14.33,28.67,2,5,7.5,1
F,13,259,9,61,84,11,8,2,19.92,32.38,1.62,4.69,6.46,1
F,81,929,31,414,751,64,46,20,11.47,20.2,1.76,5.11,9.27,1
F,18,180,6,85,305,12,10,2,10,18,1.8,4.72,16.94,1
M,25,749,25,113,206,14,11,6,29.96,68.09,2.27,4.52,8.24,1
F,61,678,23,307,684,46,32,12,11.11,21.19,1.91,5.03,11.21,1
F,51,423,14,238,498,39,32,9,8.29,13.22,1.59,4.67,9.76,1
M,17,418,14,86,80,14,11,5,24.59,38,1.55,5.06,4.71,0
F,7,7,1,48,185,7,7,0,1,1,1,6.86,26.43,0
F,60,1024,34,327,566,46,39,19,17.07,26.26,1.54,5.45,9.43,1
F,9,54,2,57,98,8,8,2,6,6.75,1.12,6.33,10.89,1
F,27,650,22,141,221,20,15,9,24.07,43.33,1.8,5.22,8.19,1
F,21,401,14,108,189,15,9,5,19.1,44.56,2.33,5.14,9,1
F,45,698,23,228,311,36,24,10,15.51,29.08,1.88,5.07,6.91,0
F,42,823,28,212,412,29,22,8,19.6,37.41,1.91,5.05,9.81,1
F,22,384,13,129,329,20,17,7,17.45,22.59,1.29,5.86,14.95,1
F,81,899,30,423,609,69,51,21,11.1,17.63,1.59,5.22,7.52,0
M,7,197,7,28,31,6,4,0,28.14,49.25,1.75,4,4.43,0
F,37,767,26,190,305,24,20,7,20.73,38.35,1.85,5.14,8.24,1
F,13,79,3,85,121,13,12,2,6.08,6.58,1.08,6.54,9.31,0
F,73,986,33,340,609,55,40,14,13.51,24.65,1.82,4.66,8.34,0
F,63,718,24,325,491,54,30,17,11.4,23.93,2.1,5.16,7.79,0
F,8,22,1,63,192,8,8,1,2.75,2.75,1,7.88,24,0
F,69,728,24,314,498,57,33,14,10.55,22.06,2.09,4.55,7.22,1
F,41,610,21,209,266,31,22,8,14.88,27.73,1.86,5.1,6.49,1
M,16,355,12,71,175,9,7,4,22.19,50.71,2.29,4.44,10.94,0
F,22,614,21,104,264,15,12,2,27.91,51.17,1.83,4.73,12,1
F,71,984,33,336,518,51,35,17,13.86,28.11,2.03,4.73,7.3,1
F,54,671,23,271,500,38,28,12,12.43,23.96,1.93,5.02,9.26,1
F,102,1150,38,520,863,80,51,24,11.27,22.55,2,5.1,8.46,1
F,27,954,32,131,424,18,16,6,35.33,59.62,1.69,4.85,15.7,1
F,34,424,14,157,298,21,16,4,12.47,26.5,2.12,4.62,8.76,1
F,33,247,9,166,264,27,18,6,7.48,13.72,1.83,5.03,8,1
F,38,427,15,179,329,28,17,6,11.24,25.12,2.24,4.71,8.66,1
F,48,864,29,232,491,36,26,12,18,33.23,1.85,4.83,10.23,1
M,29,927,31,122,160,19,16,8,31.97,57.94,1.81,4.21,5.52,1
F,84,897,30,409,725,68,42,17,10.68,21.36,2,4.87,8.63,0
F,36,800,27,169,276,27,18,7,22.22,44.44,2,4.69,7.67,1
F,22,576,19,107,158,16,12,2,26.18,48,1.83,4.86,7.18,1
F,23,181,6,124,210,18,17,4,7.87,10.65,1.35,5.39,9.13,0
F,23,252,9,139,440,18,16,7,10.96,15.75,1.44,6.04,19.13,1
F,32,580,20,138,338,25,18,5,18.12,32.22,1.78,4.31,10.56,1
F,37,385,13,211,412,35,28,8,10.41,13.75,1.32,5.7,11.14,0
M,52,1038,35,222,385,36,22,14,19.96,47.18,2.36,4.27,7.4,1
M,3,221,8,17,41,2,1,0,73.67,221,3,5.67,13.67,0
M,39,1052,35,190,355,31,21,14,26.97,50.1,1.86,4.87,9.1,1
F,42,590,20,206,317,36,26,10,14.05,22.69,1.62,4.9,7.55,0
F,120,1285,43,599,1205,90,62,30,10.71,20.73,1.94,4.99,10.04,0
M,41,1127,38,177,283,25,13,7,27.49,86.69,3.15,4.32,6.9,0
F,45,444,15,226,406,34,23,11,9.87,19.3,1.96,5.02,9.02,1
M,29,967,32,125,244,19,12,4,33.34,80.58,2.42,4.31,8.41,1
F,57,838,28,291,647,48,35,18,14.7,23.94,1.63,5.11,11.35,1
M,8,218,8,36,79,4,3,1,27.25,72.67,2.67,4.5,9.88,1
F,20,167,6,124,136,17,14,3,8.35,11.93,1.43,6.2,6.8,1
F,70,833,28,319,498,50,34,12,11.9,24.5,2.06,4.56,7.11,1
F,53,640,22,293,608,43,37,14,12.08,17.3,1.43,5.53,11.47,0
F,73,866,29,375,709,63,42,18,11.86,20.62,1.74,5.14,9.71,1
F,135,1262,42,661,1043,109,72,29,9.35,17.53,1.88,4.9,7.73,0
F,26,693,23,123,123,18,14,5,26.65,49.5,1.86,4.73,4.73,1
F,96,986,33,492,758,75,57,23,10.27,17.3,1.68,5.12,7.9,0
M,24,1120,37,111,159,17,13,8,46.67,86.15,1.85,4.62,6.62,0
M,10,259,9,47,106,7,3,2,25.9,86.33,3.33,4.7,10.6,1
F,25,194,7,140,220,23,17,3,7.76,11.41,1.47,5.6,8.8,0
F,124,1179,39,586,868,96,63,25,9.51,18.71,1.97,4.73,7,1
F,42,693,23,208,452,34,25,8,16.5,27.72,1.68,4.95,10.76,1
F,28,429,15,146,304,23,19,6,15.32,22.58,1.47,5.21,10.86,1
F,92,1207,40,437,742,73,50,22,13.12,24.14,1.84,4.75,8.07,1
M,7,95,4,32,43,4,3,1,13.57,31.67,2.33,4.57,6.14,1
F,117,1109,37,549,844,98,65,22,9.48,17.06,1.8,4.69,7.21,1
F,18,489,17,86,124,8,6,3,27.17,81.5,3,4.78,6.89,1
F,20,367,13,116,176,14,12,3,18.35,30.58,1.67,5.8,8.8,1
F,73,905,30,401,827,64,47,19,12.4,19.26,1.55,5.49,11.33,1
M,10,296,10,44,91,7,5,2,29.6,59.2,2,4.4,9.1,1
F,80,1024,34,366,580,67,40,18,12.8,25.6,2,4.58,7.25,0
F,16,259,9,99,134,14,8,3,16.19,32.38,2,6.19,8.38,0
M,16,222,8,81,91,13,10,5,13.88,22.2,1.6,5.06,5.69,0
F,59,679,23,288,436,49,32,15,11.51,21.22,1.84,4.88,7.39,0
M,8,200,7,45,116,6,4,2,25,50,2,5.62,14.5,0
F,32,405,14,168,223,27,23,7,12.66,17.61,1.39,5.25,6.97,1
F,31,634,21,177,349,26,19,9,20.45,33.37,1.63,5.71,11.26,0
F,81,952,32,392,571,62,45,20,11.75,21.16,1.8,4.84,7.05,0
F,17,290,10,91,278,13,9,2,17.06,32.22,1.89,5.35,16.35,1
F,82,874,29,407,723,68,44,18,10.66,19.86,1.86,4.96,8.82,1
F,37,403,14,193,224,29,21,8,10.89,19.19,1.76,5.22,6.05,0
F,6,7,1,45,141,6,6,0,1.17,1.17,1,7.5,23.5,0
F,53,762,26,281,432,43,31,16,14.38,24.58,1.71,5.3,8.15,1
F,14,61,3,88,218,13,12,2,4.36,5.08,1.17,6.29,15.57,0
F,23,570,19,96,172,17,10,4,24.78,57,2.3,4.17,7.48,1
F,29,543,18,136,371,19,16,6,18.72,33.94,1.81,4.69,12.79,1
F,62,789,26,306,633,51,36,18,12.73,21.92,1.72,4.94,10.21,1
M,19,535,18,95,158,17,13,8,28.16,41.15,1.46,5,8.32,0
F,33,308,11,190,372,28,23,8,9.33,13.39,1.43,5.76,11.27,1
F,41,436,15,221,416,36,28,8,10.63,15.57,1.46,5.39,10.15,1
F,49,595,20,239,560,42,33,9,12.14,18.03,1.48,4.88,11.43,1
F,21,434,15,121,293,18,15,7,20.67,28.93,1.4,5.76,13.95,1
F,23,248,9,135,239,20,16,4,10.78,15.5,1.44,5.87,10.39,1
M,15,515,17,81,167,13,12,3,34.33,42.92,1.25,5.4,11.13,0
F,23,431,15,118,141,18,13,5,18.74,33.15,1.77,5.13,6.13,1
M,38,711,24,170,331,28,20,9,18.71,35.55,1.9,4.47,8.71,1
F,57,840,28,291,518,44,35,16,14.74,24,1.63,5.11,9.09,1
F,55,802,27,298,539,40,31,14,14.58,25.87,1.77,5.42,9.8,0
F,80,924,31,413,745,58,40,19,11.55,23.1,2,5.16,9.31,0
M,10,549,19,54,93,9,5,1,54.9,109.8,2,5.4,9.3,0
F,11,118,4,62,77,7,6,2,10.73,19.67,1.83,5.64,7,1
F,32,552,19,154,256,22,14,6,17.25,39.43,2.29,4.81,8,0
F,61,672,23,299,450,50,37,12,11.02,18.16,1.65,4.9,7.38,0
F,39,779,26,196,336,33,19,8,19.97,41,2.05,5.03,8.62,1
F,22,446,15,114,220,14,9,2,20.27,49.56,2.44,5.18,10,1
F,26,257,9,144,257,20,17,4,9.88,15.12,1.53,5.54,9.88,1
F,13,123,5,82,118,10,9,2,9.46,13.67,1.44,6.31,9.08,0
F,42,672,23,206,367,32,27,8,16,24.89,1.56,4.9,8.74,1
F,62,586,20,334,606,50,38,14,9.45,15.42,1.63,5.39,9.77,0
F,2,2,1,18,62,2,2,0,1,1,1,9,31,0
F,70,1193,40,331,692,51,34,14,17.04,35.09,2.06,4.73,9.89,1
M,5,201,7,19,26,2,2,1,40.2,100.5,2.5,3.8,5.2,1
F,17,316,11,100,162,14,12,4,18.59,26.33,1.42,5.88,9.53,1
F,23,288,10,123,251,19,15,4,12.52,19.2,1.53,5.35,10.91,1
F,40,647,22,175,182,30,19,5,16.18,34.05,2.11,4.38,4.55,1
F,33,425,14,168,285,27,19,7,12.88,22.37,1.74,5.09,8.64,1
M,14,463,16,53,76,8,5,3,33.07,92.6,2.8,3.79,5.43,1
F,71,751,25,362,575,54,34,10,10.58,22.09,2.09,5.1,8.1,0
M,8,40,2,39,123,4,4,1,5,10,2,4.88,15.38,1
F,57,553,19,268,374,40,31,13,9.7,17.84,1.84,4.7,6.56,0
F,6,7,1,42,144,6,6,0,1.17,1.17,1,7,24,0
M,12,443,15,47,43,6,5,1,36.92,88.6,2.4,3.92,3.58,1
F,5,6,1,39,37,5,5,0,1.2,1.2,1,7.8,7.4,0
M,17,227,8,79,113,16,11,2,13.35,20.64,1.55,4.65,6.65,1
F,15,147,5,78,131,11,9,2,9.8,16.33,1.67,5.2,8.73,1
F,14,248,9,82,157,12,10,4,17.71,24.8,1.4,5.86,11.21,1
F,41,534,18,200,405,32,18,9,13.02,29.67,2.28,4.88,9.88,0
F,55,971,32,264,541,44,32,15,17.65,30.34,1.72,4.8,9.84,1
F,55,724,24,275,361,38,31,12,13.16,23.35,1.77,5,6.56,0
F,24,111,4,129,201,18,16,3,4.62,6.94,1.5,5.38,8.38,1
F,8,55,2,52,70,7,7,2,6.88,7.86,1.14,6.5,8.75,0
F,24,529,18,140,220,19,16,6,22.04,33.06,1.5,5.83,9.17,0
M,14,405,14,56,136,9,8,5,28.93,50.62,1.75,4,9.71,1
F,20,332,11,98,167,12,10,2,16.6,33.2,2,4.9,8.35,1
F,27,245,9,146,267,23,17,4,9.07,14.41,1.59,5.41,9.89,1
M,17,408,14,80,100,12,10,4,24,40.8,1.7,4.71,5.88,1
M,29,675,23,139,263,19,16,7,23.28,42.19,1.81,4.79,9.07,0
F,68,699,23,323,469,55,39,17,10.28,17.92,1.74,4.75,6.9,0
F,55,441,15,270,543,42,26,10,8.02,16.96,2.12,4.91,9.87,1
F,23,350,12,114,121,21,16,4,15.22,21.88,1.44,4.96,5.26,1
F,20,375,13,99,193,14,12,5,18.75,31.25,1.67,4.95,9.65,1
F,7,35,2,47,126,6,6,1,5,5.83,1.17,6.71,18,0
F,33,663,22,169,182,25,19,6,20.09,34.89,1.74,5.12,5.52,1
F,28,509,17,135,155,24,15,10,18.18,33.93,1.87,4.82,5.54,1
F,47,633,21,219,427,32,22,10,13.47,28.77,2.14,4.66,9.09,1
F,19,252,9,105,221,15,10,4,13.26,25.2,1.9,5.53,11.63,1
F,75,952,32,387,684,60,46,20,12.69,20.7,1.63,5.16,9.12,0
F,12,80,3,69,131,11,8,3,6.67,10,1.5,5.75,10.92,0
F,11,177,6,59,79,9,5,0,16.09,35.4,2.2,5.36,7.18,0
F,58,672,23,285,497,43,29,11,11.59,23.17,2,4.91,8.57,1
F,19,342,12,89,141,15,11,3,18,31.09,1.73,4.68,7.42,1
F,15,49,2,102,232,15,15,2,3.27,3.27,1,6.8,15.47,0
F,16,174,6,110,239,15,15,3,10.88,11.6,1.07,6.88,14.94,0
M,36,924,31,191,383,26,16,14,25.67,57.75,2.25,5.31,10.64,1
F,138,1405,47,654,922,105,75,32,10.18,18.73,1.84,4.74,6.68,0
F,23,192,7,133,405,18,14,4,8.35,13.71,1.64,5.78,17.61,1
F,39,415,14,204,331,30,25,7,10.64,16.6,1.56,5.23,8.49,1
F,45,524,18,217,359,37,25,8,11.64,20.96,1.8,4.82,7.98,1
F,121,1170,39,580,925,86,58,25,9.67,20.17,2.09,4.79,7.64,1
F,21,308,11,114,184,19,17,5,14.67,18.12,1.24,5.43,8.76,0
F,22,340,12,111,133,18,14,4,15.45,24.29,1.57,5.05,6.05,1
F,22,421,14,106,266,17,13,5,19.14,32.38,1.69,4.82,12.09,1
F,13,193,7,77,91,12,9,2,14.85,21.44,1.44,5.92,7,0
F,72,998,33,333,609,57,34,18,13.86,29.35,2.12,4.62,8.46,1
F,16,176,6,88,151,14,12,4,11,14.67,1.33,5.5,9.44,0
F,17,177,6,88,169,13,13,3,10.41,13.62,1.31,5.18,9.94,0
F,5,5,1,40,76,5,5,0,1,1,1,8,15.2,0
F,96,1155,38,466,813,73,54,26,12.03,21.39,1.78,4.85,8.47,1
F,125,1380,46,580,1035,101,66,27,11.04,20.91,1.89,4.64,8.28,1
F,84,1106,37,426,726,63,46,21,13.17,24.04,1.83,5.07,8.64,1
M,7,270,9,34,68,6,4,2,38.57,67.5,1.75,4.86,9.71,1
M,10,219,8,42,48,6,5,0,21.9,43.8,2,4.2,4.8,1
F,22,448,15,130,275,19,13,6,20.36,34.46,1.69,5.91,12.5,1
F,28,391,13,145,217,24,15,3,13.96,26.07,1.87,5.18,7.75,1
F,97,1116,37,538,950,78,58,29,11.51,19.24,1.67,5.55,9.79,1
M,21,514,17,105,175,17,11,6,24.48,46.73,1.91,5,8.33,1
F,12,168,6,55,134,9,6,2,14,28,2,4.58,11.17,1
F,13,74,3,84,189,11,10,3,5.69,7.4,1.3,6.46,14.54,1
M,41,1000,33,191,366,24,20,15,24.39,50,2.05,4.66,8.93,1
F,35,597,20,188,290,29,21,8,17.06,28.43,1.67,5.37,8.29,0
F,25,501,17,131,212,20,19,7,20.04,26.37,1.32,5.24,8.48,1
F,71,919,31,328,522,57,40,14,12.94,22.98,1.77,4.62,7.35,1
F,11,77,3,64,101,9,6,2,7,12.83,1.83,5.82,9.18,1
F,5,6,1,38,86,5,5,0,1.2,1.2,1,7.6,17.2,0
F,27,358,12,136,254,26,15,5,13.26,23.87,1.8,5.04,9.41,0
F,114,1247,41,548,1115,87,54,24,10.94,23.09,2.11,4.81,9.78,1
F,87,1089,36,401,648,69,44,17,12.52,24.75,1.98,4.61,7.45,1
F,6,6,1,43,68,6,6,0,1,1,1,7.17,11.33,0
F,107,1393,46,472,781,71,47,21,13.02,29.64,2.28,4.41,7.3,1
F,49,444,15,252,523,37,30,12,9.06,14.8,1.63,5.14,10.67,0
F,23,418,14,124,199,20,17,4,18.17,24.59,1.35,5.39,8.65,1
F,20,303,10,110,164,16,11,5,15.15,27.55,1.82,5.5,8.2,1
M,40,1106,37,185,373,26,20,13,27.65,55.3,2,4.62,9.32,1
F,29,370,13,170,250,25,18,9,12.76,20.56,1.61,5.86,8.62,0
F,74,769,26,380,656,58,46,18,10.39,16.72,1.61,5.14,8.86,1
F,103,1126,38,506,786,91,62,27,10.93,18.16,1.66,4.91,7.63,0
F,42,354,12,209,375,31,25,7,8.43,14.16,1.68,4.98,8.93,0
M,18,333,11,83,91,17,11,3,18.5,30.27,1.64,4.61,5.06,1
F,9,50,2,60,45,7,6,1,5.56,8.33,1.5,6.67,5,0
F,35,419,14,179,351,27,19,6,11.97,22.05,1.84,5.11,10.03,0
F,47,432,15,238,387,37,25,9,9.19,17.28,1.88,5.06,8.23,1
F,20,384,13,101,177,16,8,3,19.2,48,2.5,5.05,8.85,1
M,9,166,6,31,24,6,3,0,18.44,55.33,3,3.44,2.67,1
F,9,40,2,60,140,7,7,2,4.44,5.71,1.29,6.67,15.56,1
F,27,368,13,111,188,14,12,7,13.63,30.67,2.25,4.11,6.96,1
F,86,1220,41,425,744,66,45,21,14.19,27.11,1.91,4.94,8.65,1
F,21,389,13,106,220,17,13,6,18.52,29.92,1.62,5.05,10.48,1
F,64,880,29,335,523,54,40,16,13.75,22,1.6,5.23,8.17,1
F,57,840,28,287,628,45,32,16,14.74,26.25,1.78,5.04,11.02,1
F,32,366,13,162,251,28,21,8,11.44,17.43,1.52,5.06,7.84,1
F,120,1410,47,556,878,87,60,23,11.75,23.5,2,4.63,7.32,1
M,20,520,18,110,158,14,10,6,26,52,2,5.5,7.9,1
F,31,648,22,155,250,24,20,8,20.9,32.4,1.55,5,8.06,1
F,20,178,6,95,167,16,11,2,8.9,16.18,1.82,4.75,8.35,0
F,35,354,12,194,407,29,22,8,10.11,16.09,1.59,5.54,11.63,0
F,16,235,8,93,169,12,10,2,14.69,23.5,1.6,5.81,10.56,1
F,34,675,23,170,253,25,18,5,19.85,37.5,1.89,5,7.44,1
F,124,1341,45,586,1033,97,63,32,10.81,21.29,1.97,4.73,8.33,1
F,26,338,12,116,307,19,13,4,13,26,2,4.46,11.81,1
F,10,170,6,63,176,9,7,2,17,24.29,1.43,6.3,17.6,0
F,22,320,11,130,371,19,15,5,14.55,21.33,1.47,5.91,16.86,1
F,53,611,21,258,446,40,30,14,11.53,20.37,1.77,4.87,8.42,1
F,19,453,15,104,275,15,14,6,23.84,32.36,1.36,5.47,14.47,1
F,24,313,11,138,247,20,16,6,13.04,19.56,1.5,5.75,10.29,0
M,13,391,13,57,124,9,8,3,30.08,48.88,1.62,4.38,9.54,0
F,33,647,22,167,279,24,17,7,19.61,38.06,1.94,5.06,8.45,1
F,91,952,32,436,594,69,44,21,10.46,21.64,2.07,4.79,6.53,1
F,32,391,13,156,276,26,20,6,12.22,19.55,1.6,4.88,8.62,1
F,28,499,17,123,300,19,17,4,17.82,29.35,1.65,4.39,10.71,1
F,88,929,31,440,728,70,57,25,10.56,16.3,1.54,5,8.27,1
M,13,460,16,50,71,7,5,2,35.38,92,2.6,3.85,5.46,1
M,34,623,21,147,346,22,16,7,18.32,38.94,2.12,4.32,10.18,1
M,13,408,14,58,116,7,5,3,31.38,81.6,2.6,4.46,8.92,1
F,17,314,11,95,184,14,12,3,18.47,26.17,1.42,5.59,10.82,0
F,71,756,25,367,583,59,46,19,10.65,16.43,1.54,5.17,8.21,0
F,78,1023,34,378,673,59,43,18,13.12,23.79,1.81,4.85,8.63,1
F,53,674,23,253,494,45,28,11,12.72,24.07,1.89,4.77,9.32,0
F,24,549,19,121,158,18,13,6,22.88,42.23,1.85,5.04,6.58,0
F,22,187,7,116,190,15,13,3,8.5,14.38,1.69,5.27,8.64,1
F,87,1292,43,443,803,65,45,25,14.85,28.71,1.93,5.09,9.23,1
F,19,237,8,92,186,14,11,5,12.47,21.55,1.73,4.84,9.79,0
F,53,677,23,298,544,46,35,14,12.77,19.34,1.51,5.62,10.26,0
M,7,187,7,31,89,6,2,1,26.71,93.5,3.5,4.43,12.71,1
F,23,317,11,114,288,19,15,5,13.78,21.13,1.53,4.96,12.52,1
F,9,28,1,55,128,8,7,1,3.11,4,1.29,6.11,14.22,1
F,79,949,32,402,569,64,49,16,12.01,19.37,1.61,5.09,7.2,0
M,39,915,31,206,404,30,19,13,23.46,48.16,2.05,5.28,10.36,0
F,94,1226,41,454,925,73,53,24,13.04,23.13,1.77,4.83,9.84,0
F,29,860,29,146,278,22,17,8,29.66,50.59,1.71,5.03,9.59,1
M,9,145,5,43,65,6,4,0,16.11,36.25,2.25,4.78,7.22,1
M,17,369,13,79,131,11,8,2,21.71,46.12,2.12,4.65,7.71,1
F,54,824,28,237,483,40,28,14,15.26,29.43,1.93,4.39,8.94,1
F,27,359,12,134,312,20,16,6,13.3,22.44,1.69,4.96,11.56,0
F,40,511,17,213,387,35,27,10,12.78,18.93,1.48,5.33,9.68,0
F,30,670,23,147,296,19,17,4,22.33,39.41,1.76,4.9,9.87,1
M,24,803,27,112,143,14,11,6,33.46,73,2.18,4.67,5.96,1
F,76,966,32,369,542,54,38,14,12.71,25.42,2,4.86,7.13,1
M,5,15,1,26,43,4,4,0,3,3.75,1.25,5.2,8.6,0
F,13,191,7,64,74,10,6,3,14.69,31.83,2.17,4.92,5.69,1
M,3,21,1,14,16,2,2,1,7,10.5,1.5,4.67,5.33,1
F,10,28,1,77,239,9,9,1,2.8,3.11,1.11,7.7,23.9,0
M,7,50,2,37,50,4,4,0,7.14,12.5,1.75,5.29,7.14,1
F,35,702,24,187,306,25,20,5,20.06,35.1,1.75,5.34,8.74,1
F,14,99,4,86,136,13,8,2,7.07,12.38,1.75,6.14,9.71,0
F,53,1043,35,243,527,38,26,8,19.68,40.12,2.04,4.58,9.94,0
F,24,482,16,135,249,19,15,6,20.08,32.13,1.6,5.62,10.38,1
F,35,854,29,176,195,29,22,11,24.4,38.82,1.59,5.03,5.57,1
F,44,560,19,215,446,34,29,9,12.73,19.31,1.52,4.89,10.14,0
F,75,1058,35,352,695,58,43,21,14.11,24.6,1.74,4.69,9.27,1
F,84,1138,38,396,803,59,45,21,13.55,25.29,1.87,4.71,9.56,1
F,35,698,23,169,287,26,23,6,19.94,30.35,1.52,4.83,8.2,1
F,38,526,18,190,348,27,20,8,13.84,26.3,1.9,5,9.16,1
F,53,882,29,249,469,39,28,11,16.64,31.5,1.89,4.7,8.85,1
F,26,673,23,146,280,20,17,6,25.88,39.59,1.53,5.62,10.77,1
M,26,692,23,105,96,21,12,5,26.62,57.67,2.17,4.04,3.69,1
F,13,76,3,80,89,11,10,2,5.85,7.6,1.3,6.15,6.85,0
F,44,606,20,214,357,34,27,12,13.77,22.44,1.63,4.86,8.11,0
F,24,459,16,124,320,20,14,7,19.12,32.79,1.71,5.17,13.33,1
F,62,1035,35,299,511,49,34,16,16.69,30.44,1.82,4.82,8.24,0
F,58,740,25,288,494,44,35,16,12.76,21.14,1.66,4.97,8.52,1
F,16,294,10,102,185,14,12,4,18.38,24.5,1.33,6.38,11.56,1
M,29,752,25,116,143,17,11,3,25.93,68.36,2.64,4,4.93,1
F,80,1092,36,408,792,63,41,21,13.65,26.63,1.95,5.1,9.9,1
F,15,69,3,93,232,14,12,2,4.6,5.75,1.25,6.2,15.47,0
F,21,466,16,105,203,17,12,5,22.19,38.83,1.75,5,9.67,1
F,23,386,13,123,232,18,15,1,16.78,25.73,1.53,5.35,10.09,1
F,35,515,17,186,214,27,20,10,14.71,25.75,1.75,5.31,6.11,1
F,29,387,13,161,347,24,20,7,13.34,19.35,1.45,5.55,11.97,1
M,15,321,11,63,86,9,7,4,21.4,45.86,2.14,4.2,5.73,1
F,50,588,20,257,570,40,29,11,11.76,20.28,1.72,5.14,11.4,0
